STAN 16.200 6.602 0 1.730 0 6.602 0 1.730 0 6.602 1.730 0.01
STAN 16.450 6.619 0 1.730 0 6.619 0 1.730 0 6.619 1.730 0.01
STAN 16.700 6.636 0 1.730 0 6.636 0 1.730 0 6.636 1.730 0.01
STAN 16.950 6.652 0 1.730 0 6.652 0 1.730 0 6.652 1.730 0.01
STAN 17.200 6.668 0 1.730 0 6.668 0 1.730 0 6.668 1.730 0.01
STAN 17.450 6.683 0 1.730 0 6.683 0 1.730 0 6.683 1.730 0.01
STAN 17.700 6.699 0 1.730 0 6.699 0 1.730 0 6.699 1.730 0.01
STAN 17.950 6.714 0 1.730 0 6.714 0 1.730 0 6.714 1.730 0.01
STAN 18.200 6.728 0 1.730 0 6.728 0 1.730 0 6.728 1.730 0.01
STAN 18.450 6.743 0 1.730 0 6.743 0 1.730 0 6.743 1.730 0.01
STAN 18.700 6.757 0 1.730 0 6.757 0 1.730 0 6.757 1.730 0.01
STAN 18.950 6.771 0 1.730 0 6.771 0 1.730 0 6.771 1.730 0.01
STAN 19.200 6.785 0 1.730 0 6.785 0 1.730 0 6.785 1.730 0.01
STAN 19.450 6.798 0 1.730 0 6.798 0 1.730 0 6.798 1.730 0.01
STAN 19.700 6.811 0 1.730 0 6.811 0 1.730 0 6.811 1.730 0.01
STAN 19.950 6.824 0 1.730 0 6.824 0 1.730 0 6.824 1.730 0.01
STAN 20.200 6.837 0 1.730 0 6.837 0 1.730 0 6.837 1.730 0.01
STAN 20.450 6.849 0 1.730 0 6.849 0 1.730 0 6.849 1.730 0.01
STAN 20.700 6.862 0 1.730 0 6.862 0 1.730 0 6.862 1.730 0.01
STAN 20.950 6.874 0 1.730 0 6.874 0 1.730 0 6.874 1.730 0.01
STAN 21.200 6.886 0 1.730 0 6.886 0 1.730 0 6.886 1.730 0.01
STAN 21.450 6.897 0 1.730 0 6.897 0 1.730 0 6.897 1.730 0.01
STAN 21.700 6.909 0 1.730 0 6.909 0 1.730 0 6.909 1.730 0.01
STAN 21.950 6.921 0 1.730 0 6.921 0 1.730 0 6.921 1.730 0.01
STAN 22.200 6.932 0 1.730 0 6.932 0 1.730 0 6.932 1.730 0.01
STAN 22.450 6.943 0 1.730 0 6.943 0 1.730 0 6.943 1.730 0.01
STAN 22.700 6.954 0 1.730 0 6.954 0 1.730 0 6.954 1.730 0.01
STAN 22.950 6.965 0 1.730 0 6.965 0 1.730 0 6.965 1.730 0.01
STAN 23.200 6.976 0 1.730 0 6.976 0 1.730 0 6.976 1.730 0.01
STAN 23.450 6.987 0 1.730 0 6.987 0 1.730 0 6.987 1.730 0.01
STAN 23.700 6.997 0 1.730 0 6.997 0 1.730 0 6.997 1.730 0.01
STAN 23.950 7.008 0 1.730 0 7.008 0 1.730 0 7.008 1.730 0.01
STAN 24.200 7.018 0 1.730 0 7.018 0 1.730 0 7.018 1.730 0.01
STAN 24.450 7.029 0 1.730 0 7.029 0 1.730 0 7.029 1.730 0.01
STAN 24.700 7.039 0 1.730 0 7.039 0 1.730 0 7.039 1.730 0.01
STAN 24.950 7.049 0 1.730 0 7.049 0 1.730 0 7.049 1.730 0.01
STAN 25.200 7.060 0 1.730 0 7.060 0 1.730 0 7.060 1.730 0.01
STAN 25.450 7.070 0 1.730 0 7.070 0 1.730 0 7.070 1.730 0.01
STAN 25.700 7.080 0 1.730 0 7.080 0 1.730 0 7.080 1.730 0.01
STAN 25.950 7.091 0 1.730 0 7.091 0 1.730 0 7.091 1.730 0.01
STAN 26.200 7.101 0 1.730 0 7.101 0 1.730 0 7.101 1.730 0.01
STAN 26.450 7.111 0 1.730 0 7.111 0 1.730 0 7.111 1.730 0.01
STAN 26.700 7.122 0 1.730 0 7.122 0 1.730 0 7.122 1.730 0.01
STAN 26.950 7.132 0 1.730 0 7.132 0 1.730 0 7.132 1.730 0.01
STAN 27.200 7.143 0 1.730 0 7.143 0 1.730 0 7.143 1.730 0.01
STAN 27.450 7.153 0 1.730 0 7.153 0 1.730 0 7.153 1.730 0.01
STAN 27.700 7.164 0 1.730 0 7.164 0 1.730 0 7.164 1.730 0.01
STAN 27.950 7.174 0 1.730 0 7.174 0 1.730 0 7.174 1.730 0.01
STAN 28.200 7.185 0 1.730 0 7.185 0 1.730 0 7.185 1.730 0.01
STAN 28.450 7.196 0 1.730 0 7.196 0 1.730 0 7.196 1.730 0.01
STAN 28.700 7.207 0 1.730 0 7.207 0 1.730 0 7.207 1.730 0.01
STAN 28.950 7.218 0 1.730 0 7.218 0 1.730 0 7.218 1.730 0.01
STAN 29.200 7.229 0 1.730 0 7.229 0 1.730 0 7.229 1.730 0.01
STAN 29.450 7.240 0 1.730 0 7.240 0 1.730 0 7.240 1.730 0.01
STAN 29.700 7.251 0 1.730 0 7.251 0 1.730 0 7.251 1.730 0.01
STAN 29.950 7.263 0 1.730 0 7.263 0 1.730 0 7.263 1.730 0.01
STAN 30.200 7.275 0 1.730 0 7.275 0 1.730 0 7.275 1.730 0.01
STAN 30.450 7.287 0 1.730 0 7.287 0 1.730 0 7.287 1.730 0.01
STAN 30.700 7.299 0 1.730 0 7.299 0 1.730 0 7.299 1.730 0.01
STAN 30.950 7.311 0 1.730 0 7.311 0 1.730 0 7.311 1.730 0.01
